prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
1011_r07c04f544p01.png,1011.png,R,254,372,286,428
1012_r07c04f545p01.png,1012.png,R,424,550,364,468
1012_r07c04f545p01.png,1012.png,R,244,310,420,494
1012_r07c04f545p01.png,1012.png,R,158,238,436,504
1012_r07c04f545p01.png,1012.png,R,162,266,500,604
1012_r07c04f545p01.png,1012.png,R,148,206,638,694
1012_r07c04f545p01.png,1012.png,R,286,358,952,1024
1012_r07c04f545p01.png,1012.png,R,240,306,982,1064
1012_r07c04f545p01.png,1012.png,R,540,618,712,776
1012_r07c04f545p01.png,1012.png,R,630,698,716,770
1012_r07c04f545p01.png,1012.png,R,558,640,774,860
1012_r07c04f545p01.png,1012.png,R,692,804,536,654
1012_r07c04f545p01.png,1012.png,R,682,784,648,756
1012_r07c04f545p01.png,1012.png,R,866,958,776,862
1012_r07c04f545p01.png,1012.png,R,654,738,946,1026
1012_r07c04f545p01.png,1012.png,R,824,884,356,418
1012_r07c04f545p01.png,1012.png,R,994,1070,252,320
1012_r07c04f545p01.png,1012.png,R,652,728,258,330
1012_r07c04f545p01.png,1012.png,R,304,398,388,488
1012_r07c04f545p01.png,1012.png,R,340,438,2,50
1012_r07c04f545p01.png,1012.png,R,1052,1086,214,282
1012_r07c04f545p01.png,1012.png,R,482,568,702,802
1013_r07c04f546p01.png,1013.png,R,308,388,2,48
1013_r07c04f546p01.png,1013.png,R,264,342,248,326
1013_r07c04f546p01.png,1013.png,R,338,398,258,344
1013_r07c04f546p01.png,1013.png,R,360,432,324,394
1013_r07c04f546p01.png,1013.png,R,444,514,328,408
1013_r07c04f546p01.png,1013.png,R,258,338,370,442
1013_r07c04f546p01.png,1013.png,R,238,318,708,786
1013_r07c04f546p01.png,1013.png,R,2,84,958,1056
1013_r07c04f546p01.png,1013.png,R,28,106,1044,1080
1013_r07c04f546p01.png,1013.png,R,296,352,500,552
1013_r07c04f546p01.png,1013.png,R,518,622,754,858
1013_r07c04f546p01.png,1013.png,R,990,1082,756,868
1013_r07c04f546p01.png,1013.png,R,788,908,546,658
1013_r07c04f546p01.png,1013.png,R,842,906,368,430
1013_r07c04f546p01.png,1013.png,R,886,968,314,392
1013_r07c04f546p01.png,1013.png,R,814,906,258,356
1013_r07c04f546p01.png,1013.png,R,834,912,168,230
1013_r07c04f546p01.png,1013.png,R,922,998,114,192
1013_r07c04f546p01.png,1013.png,R,1044,1080,18,88
1013_r07c04f546p01.png,1013.png,R,860,902,50,88
1013_r07c04f546p01.png,1013.png,R,614,690,120,182
1013_r07c04f546p01.png,1013.png,R,558,628,118,202
1013_r07c04f546p01.png,1013.png,R,506,584,172,244
1013_r07c04f546p01.png,1013.png,R,884,1026,480,614
1013_r07c04f546p01.png,1013.png,R,152,226,86,160
1013_r07c04f546p01.png,1013.png,R,242,324,422,496
1013_r07c04f546p01.png,1013.png,R,306,376,418,494
1013_r07c04f546p01.png,1013.png,R,326,422,466,554
1013_r07c04f546p01.png,1013.png,R,610,684,52,136
1013_r07c04f546p01.png,1013.png,R,698,812,1036,1080
1014_r07c04f547p01.png,1014.png,R,738,866,330,448
1014_r07c04f547p01.png,1014.png,R,716,784,778,848
1014_r07c04f547p01.png,1014.png,R,960,1030,858,930
1014_r07c04f547p01.png,1014.png,R,620,688,2,36
1014_r07c04f547p01.png,1014.png,R,380,456,110,188
1014_r07c04f547p01.png,1014.png,R,454,516,398,452
1014_r07c04f547p01.png,1014.png,R,404,490,230,396
1014_r07c04f547p01.png,1014.png,R,370,426,694,766
1014_r07c04f547p01.png,1014.png,R,276,374,658,776
1014_r07c04f547p01.png,1014.png,R,702,778,702,782
1014_r07c04f547p01.png,1014.png,R,138,212,694,776
1014_r07c04f547p01.png,1014.png,R,30,120,822,910
1014_r07c04f547p01.png,1014.png,R,138,194,972,1024
1014_r07c04f547p01.png,1014.png,R,48,114,1062,1080
1014_r07c04f547p01.png,1014.png,R,424,474,1028,1080
1014_r07c04f547p01.png,1014.png,R,194,304,386,502
1014_r07c04f547p01.png,1014.png,R,34,110,152,222
1014_r07c04f547p01.png,1014.png,R,2,38,186,324
1014_r07c04f547p01.png,1014.png,R,4,106,722,832
1014_r07c04f547p01.png,1014.png,R,796,904,428,524
1014_r07c04f547p01.png,1014.png,R,798,880,1064,1080
1014_r07c04f547p01.png,1014.png,R,196,296,48,140
1014_r07c04f547p01.png,1014.png,R,840,926,302,394
1014_r07c04f547p01.png,1014.png,R,248,344,914,1020
1015_r07c04f548p01.png,1015.png,R,914,962,966,1010
1015_r07c04f548p01.png,1015.png,R,550,674,154,266
1015_r07c04f548p01.png,1015.png,R,480,564,232,326
1015_r07c04f548p01.png,1015.png,R,2,70,2,78
1015_r07c04f548p01.png,1015.png,R,132,224,258,348
1015_r07c04f548p01.png,1015.png,R,132,212,344,418
1015_r07c04f548p01.png,1015.png,R,238,328,752,838
1015_r07c04f548p01.png,1015.png,R,362,424,798,870
1015_r07c04f548p01.png,1015.png,R,224,302,894,970
1015_r07c04f548p01.png,1015.png,R,16,82,980,1054
1015_r07c04f548p01.png,1015.png,R,302,384,988,1058
1015_r07c04f548p01.png,1015.png,R,244,342,386,468
1015_r07c04f548p01.png,1015.png,R,572,700,874,992
1015_r07c04f548p01.png,1015.png,R,840,904,914,972
1015_r07c04f548p01.png,1015.png,R,848,914,976,1046
1015_r07c04f548p01.png,1015.png,R,908,984,1010,1080
1015_r07c04f548p01.png,1015.png,R,1026,1080,858,928
1015_r07c04f548p01.png,1015.png,R,904,994,810,894
1015_r07c04f548p01.png,1015.png,R,998,1078,678,766
1015_r07c04f548p01.png,1015.png,R,806,896,626,728
1015_r07c04f548p01.png,1015.png,R,960,1034,508,584
1015_r07c04f548p01.png,1015.png,R,894,964,522,598
1015_r07c04f548p01.png,1015.png,R,928,1034,566,654
1015_r07c04f548p01.png,1015.png,R,1014,1080,484,556
1015_r07c04f548p01.png,1015.png,R,772,840,302,372
1015_r07c04f548p01.png,1015.png,R,762,860,212,302
1015_r07c04f548p01.png,1015.png,R,840,948,166,258
1015_r07c04f548p01.png,1015.png,R,934,996,208,272
1015_r07c04f548p01.png,1015.png,R,1028,1080,178,320
1015_r07c04f548p01.png,1015.png,R,770,894,848,928
1015_r07c04f548p01.png,1015.png,R,892,994,942,1030
1015_r07c04f548p01.png,1015.png,R,266,376,914,1028
1016_r07c04f549p01.png,1016.png,R,350,434,2,38
1016_r07c04f549p01.png,1016.png,R,360,442,40,116
1016_r07c04f549p01.png,1016.png,R,508,572,78,132
1016_r07c04f549p01.png,1016.png,R,564,632,126,186
1016_r07c04f549p01.png,1016.png,R,466,542,166,238
1016_r07c04f549p01.png,1016.png,R,440,516,222,300
1016_r07c04f549p01.png,1016.png,R,558,624,254,304
1016_r07c04f549p01.png,1016.png,R,556,636,454,530
1016_r07c04f549p01.png,1016.png,R,508,578,484,550
1016_r07c04f549p01.png,1016.png,R,598,670,582,640
1016_r07c04f549p01.png,1016.png,R,694,776,618,704
1016_r07c04f549p01.png,1016.png,R,744,834,554,640
1016_r07c04f549p01.png,1016.png,R,794,854,850,910
1016_r07c04f549p01.png,1016.png,R,790,890,902,1004
1016_r07c04f549p01.png,1016.png,R,876,960,882,976
1016_r07c04f549p01.png,1016.png,R,390,472,880,964
1016_r07c04f549p01.png,1016.png,R,378,454,778,854
1016_r07c04f549p01.png,1016.png,R,220,294,886,960
1016_r07c04f549p01.png,1016.png,R,2,30,912,986
1016_r07c04f549p01.png,1016.png,R,2,36,986,1076
1016_r07c04f549p01.png,1016.png,R,410,494,2,64
1016_r07c04f549p01.png,1016.png,R,2,34,714,806
1016_r07c04f549p01.png,1016.png,R,358,414,574,634
1017_r07c04f550p01.png,1017.png,R,718,784,658,718
1017_r07c04f550p01.png,1017.png,R,218,296,726,812
1017_r07c04f550p01.png,1017.png,R,158,254,890,986
1017_r07c04f550p01.png,1017.png,R,2,60,1038,1080
1017_r07c04f550p01.png,1017.png,R,2,50,714,774
1017_r07c04f550p01.png,1017.png,R,252,342,536,616
1017_r07c04f550p01.png,1017.png,R,414,502,666,742
1017_r07c04f550p01.png,1017.png,R,500,558,648,704
1017_r07c04f550p01.png,1017.png,R,880,994,892,1012
1017_r07c04f550p01.png,1017.png,R,76,152,248,330
1017_r07c04f550p01.png,1017.png,R,2,54,186,256
1017_r07c04f550p01.png,1017.png,R,72,138,122,186
1017_r07c04f550p01.png,1017.png,R,368,454,284,374
1017_r07c04f550p01.png,1017.png,R,450,506,320,396
1017_r07c04f550p01.png,1017.png,R,308,356,310,372
1017_r07c04f550p01.png,1017.png,R,254,296,274,318
1017_r07c04f550p01.png,1017.png,R,426,548,228,304
1017_r07c04f550p01.png,1017.png,R,584,660,208,284
1017_r07c04f550p01.png,1017.png,R,1026,1080,266,340
1017_r07c04f550p01.png,1017.png,R,1008,1072,154,218
1017_r07c04f550p01.png,1017.png,R,900,978,2,42
1017_r07c04f550p01.png,1017.png,R,728,804,576,654
1017_r07c04f550p01.png,1017.png,R,32,112,74,140
1017_r07c04f550p01.png,1017.png,R,782,932,474,628
1017_r07c04f550p01.png,1017.png,R,600,680,270,344
1017_r07c04f550p01.png,1017.png,R,888,958,340,406
1017_r07c04f550p01.png,1017.png,R,604,736,542,674
1018_r07c04f551p01.png,1018.png,R,4,72,264,340
1018_r07c04f551p01.png,1018.png,R,50,122,2,42
1018_r07c04f551p01.png,1018.png,R,144,214,498,572
1018_r07c04f551p01.png,1018.png,R,216,296,652,724
1018_r07c04f551p01.png,1018.png,R,2,34,672,750
1018_r07c04f551p01.png,1018.png,R,400,486,144,226
1018_r07c04f551p01.png,1018.png,R,240,306,232,302
1018_r07c04f551p01.png,1018.png,R,332,402,1054,1080
1018_r07c04f551p01.png,1018.png,R,330,404,668,770
1018_r07c04f551p01.png,1018.png,R,600,680,58,138
1018_r07c04f551p01.png,1018.png,R,558,650,2,62
1018_r07c04f551p01.png,1018.png,R,2,54,4,62
1018_r07c04f551p01.png,1018.png,R,688,782,192,274
1018_r07c04f551p01.png,1018.png,R,796,906,2,72
1018_r07c04f551p01.png,1018.png,R,948,1042,2,60
1018_r07c04f551p01.png,1018.png,R,860,964,502,592
1018_r07c04f551p01.png,1018.png,R,784,866,454,540
1018_r07c04f551p01.png,1018.png,R,1034,1080,426,524
1018_r07c04f551p01.png,1018.png,R,968,1030,756,822
1018_r07c04f551p01.png,1018.png,R,598,670,638,710
1018_r07c04f551p01.png,1018.png,R,600,686,568,644
1018_r07c04f551p01.png,1018.png,R,712,786,560,632
1018_r07c04f551p01.png,1018.png,R,706,784,642,708
1018_r07c04f551p01.png,1018.png,R,660,772,12,92
1018_r07c04f551p01.png,1018.png,R,178,250,344,412
1018_r07c04f551p01.png,1018.png,R,470,536,1064,1080
1018_r07c04f551p01.png,1018.png,R,2,42,188,284
1019_r07c04f552p01.png,1019.png,R,608,688,114,188
1019_r07c04f552p01.png,1019.png,R,762,842,254,344
1019_r07c04f552p01.png,1019.png,R,838,906,204,274
1019_r07c04f552p01.png,1019.png,R,904,968,212,278
1019_r07c04f552p01.png,1019.png,R,884,954,168,232
1019_r07c04f552p01.png,1019.png,R,886,952,104,182
1019_r07c04f552p01.png,1019.png,R,842,902,150,210
1019_r07c04f552p01.png,1019.png,R,1020,1078,6,78
1019_r07c04f552p01.png,1019.png,R,2,56,372,448
1019_r07c04f552p01.png,1019.png,R,4,80,592,668
1019_r07c04f552p01.png,1019.png,R,298,374,582,660
1019_r07c04f552p01.png,1019.png,R,284,410,502,590
1019_r07c04f552p01.png,1019.png,R,622,716,530,612
1019_r07c04f552p01.png,1019.png,R,516,558,414,446
1019_r07c04f552p01.png,1019.png,R,706,766,68,136
1019_r07c04f552p01.png,1019.png,R,552,594,418,454
1019_r07c04f552p01.png,1019.png,R,890,972,950,1048
1019_r07c04f552p01.png,1019.png,R,950,1026,1036,1080
1019_r07c04f552p01.png,1019.png,R,1024,1080,1062,1080
1019_r07c04f552p01.png,1019.png,R,620,716,954,1056
1019_r07c04f552p01.png,1019.png,R,378,444,1014,1080
1019_r07c04f552p01.png,1019.png,R,360,486,936,1044
1019_r07c04f552p01.png,1019.png,R,430,534,830,934
1019_r07c04f552p01.png,1019.png,R,402,494,756,852
1019_r07c04f552p01.png,1019.png,R,486,590,732,840
1019_r07c04f552p01.png,1019.png,R,384,472,684,774
1019_r07c04f552p01.png,1019.png,R,70,124,1064,1080
1019_r07c04f552p01.png,1019.png,R,824,872,870,914
1019_r07c04f552p01.png,1019.png,R,1006,1080,1012,1066
1019_r07c04f552p01.png,1019.png,R,1004,1080,684,766
1019_r07c04f552p01.png,1019.png,R,644,726,60,140
1019_r07c04f552p01.png,1019.png,R,526,562,202,228
1019_r07c04f552p01.png,1019.png,R,584,654,48,114
1019_r07c04f552p01.png,1019.png,R,2,70,62,134
1019_r07c04f552p01.png,1019.png,R,250,346,68,166
1019_r07c04f552p01.png,1019.png,R,234,302,148,218
1019_r07c04f552p01.png,1019.png,R,142,230,190,274
1019_r07c04f552p01.png,1019.png,R,988,1036,848,890
101_r06c04f194p01.png,101.png,U,5,31,516,538
101_r06c04f194p01.png,101.png,U,4,37,433,480
101_r06c04f194p01.png,101.png,U,41,69,360,393
101_r06c04f194p01.png,101.png,G,1,41,338,388
101_r06c04f194p01.png,101.png,R,249,292,450,488
101_r06c04f194p01.png,101.png,R,207,254,464,507
101_r06c04f194p01.png,101.png,U,343,368,24,55
101_r06c04f194p01.png,101.png,R,210,247,63,108
101_r06c04f194p01.png,101.png,G,258,297,309,348
101_r06c04f194p01.png,101.png,G,528,540,329,371
101_r06c04f194p01.png,101.png,G,36,77,126,163
101_r06c04f194p01.png,101.png,R,286,319,12,45
101_r06c04f194p01.png,101.png,U,33,68,112,144
101_r06c04f194p01.png,101.png,U,304,345,39,78
101_r06c04f194p01.png,101.png,G,132,171,173,209
101_r06c04f194p01.png,101.png,G,320,373,487,537
101_r06c04f194p01.png,101.png,R,514,537,152,190
101_r06c04f194p01.png,101.png,R,121,185,115,170
101_r06c04f194p01.png,101.png,R,355,402,33,84
101_r06c04f194p01.png,101.png,G,157,195,321,355
101_r06c04f194p01.png,101.png,G,63,111,399,445
101_r06c04f194p01.png,101.png,R,395,427,349,382
101_r06c04f194p01.png,101.png,G,29,68,165,205
101_r06c04f194p01.png,101.png,G,174,205,99,134
101_r06c04f194p01.png,101.png,G,25,59,399,437
101_r06c04f194p01.png,101.png,G,54,99,184,229
101_r06c04f194p01.png,101.png,G,244,282,76,113
101_r06c04f194p01.png,101.png,R,342,389,294,340
101_r06c04f194p01.png,101.png,R,62,121,78,143
101_r06c04f194p01.png,101.png,G,439,494,211,274
101_r06c04f194p01.png,101.png,R,309,340,67,97
101_r06c04f194p01.png,101.png,U,427,463,71,104
101_r06c04f194p01.png,101.png,G,334,379,83,124
101_r06c04f194p01.png,101.png,G,167,197,355,388
101_r06c04f194p01.png,101.png,R,201,240,109,151
101_r06c04f194p01.png,101.png,R,199,248,1,11
101_r06c04f194p01.png,101.png,G,22,58,510,537
101_r06c04f194p01.png,101.png,G,151,191,28,64
101_r06c04f194p01.png,101.png,G,138,170,345,377
101_r06c04f194p01.png,101.png,U,414,439,334,361
101_r06c04f194p01.png,101.png,G,385,425,277,316
101_r06c04f194p01.png,101.png,G,101,143,376,416
101_r06c04f194p01.png,101.png,R,387,423,80,115
101_r06c04f194p01.png,101.png,G,2,33,130,161
101_r06c04f194p01.png,101.png,G,362,394,341,374
101_r06c04f194p01.png,101.png,U,141,177,75,111
101_r06c04f194p01.png,101.png,R,257,289,491,524
101_r06c04f194p01.png,101.png,R,495,521,296,324
101_r06c04f194p01.png,101.png,U,262,297,105,137
101_r06c04f194p01.png,101.png,R,396,423,115,140
101_r06c04f194p01.png,101.png,U,421,467,29,69
101_r06c04f194p01.png,101.png,U,277,327,517,539
101_r06c04f194p01.png,101.png,R,387,433,134,182
101_r06c04f194p01.png,101.png,G,301,350,151,199
101_r06c04f194p01.png,101.png,G,271,307,386,421
101_r06c04f194p01.png,101.png,G,312,347,457,492
101_r06c04f194p01.png,101.png,R,95,126,211,245
101_r06c04f194p01.png,101.png,R,294,344,20,53
101_r06c04f194p01.png,101.png,G,387,419,318,352
101_r06c04f194p01.png,101.png,G,178,215,54,97
101_r06c04f194p01.png,101.png,R,374,419,490,533
101_r06c04f194p01.png,101.png,U,494,526,177,208
101_r06c04f194p01.png,101.png,G,435,474,121,166
101_r06c04f194p01.png,101.png,G,219,262,513,538
101_r06c04f194p01.png,101.png,U,504,529,327,350
101_r06c04f194p01.png,101.png,G,486,526,197,237
101_r06c04f194p01.png,101.png,G,429,458,346,374
101_r06c04f194p01.png,101.png,G,98,134,158,191
101_r06c04f194p01.png,101.png,G,466,499,123,155
101_r06c04f194p01.png,101.png,R,234,263,112,138
101_r06c04f194p01.png,101.png,G,1,51,511,539
101_r06c04f194p01.png,101.png,U,1,11,150,192
101_r06c04f194p01.png,101.png,U,13,45,151,181
1020_r07c04f553p01.png,1020.png,R,8,108,518,626
1020_r07c04f553p01.png,1020.png,R,196,260,530,586
1020_r07c04f553p01.png,1020.png,R,230,332,342,440
1020_r07c04f553p01.png,1020.png,R,292,368,410,486
1020_r07c04f553p01.png,1020.png,R,680,748,238,320
1020_r07c04f553p01.png,1020.png,R,716,800,300,384
1020_r07c04f553p01.png,1020.png,R,700,810,386,494
1020_r07c04f553p01.png,1020.png,R,164,234,678,746
1020_r07c04f553p01.png,1020.png,R,850,956,498,608
1020_r07c04f553p01.png,1020.png,R,562,646,492,572
1020_r07c04f553p01.png,1020.png,R,578,650,650,724
1020_r07c04f553p01.png,1020.png,R,730,812,730,812
1020_r07c04f553p01.png,1020.png,R,784,846,670,742
1020_r07c04f553p01.png,1020.png,R,954,1040,954,1030
1020_r07c04f553p01.png,1020.png,R,66,106,690,728
1020_r07c04f553p01.png,1020.png,R,1020,1082,286,362
1020_r07c04f553p01.png,1020.png,R,614,728,698,780
1020_r07c04f553p01.png,1020.png,R,2,58,830,910
1020_r07c04f553p01.png,1020.png,R,42,122,640,722
1021_r07c04f554p01.png,1021.png,R,2,70,140,208
1021_r07c04f554p01.png,1021.png,R,2,26,338,416
1021_r07c04f554p01.png,1021.png,R,44,124,398,508
1021_r07c04f554p01.png,1021.png,R,122,210,648,730
1021_r07c04f554p01.png,1021.png,R,80,168,722,798
1021_r07c04f554p01.png,1021.png,R,168,256,716,806
1021_r07c04f554p01.png,1021.png,R,232,322,800,892
1021_r07c04f554p01.png,1021.png,R,276,352,876,952
1021_r07c04f554p01.png,1021.png,R,430,526,856,924
1021_r07c04f554p01.png,1021.png,R,634,688,996,1042
1021_r07c04f554p01.png,1021.png,R,652,774,914,1034
1021_r07c04f554p01.png,1021.png,R,826,886,1004,1072
1021_r07c04f554p01.png,1021.png,R,826,932,910,1022
1021_r07c04f554p01.png,1021.png,R,742,862,836,948
1021_r07c04f554p01.png,1021.png,R,584,660,730,806
1021_r07c04f554p01.png,1021.png,R,322,394,1024,1080
1021_r07c04f554p01.png,1021.png,R,384,452,396,466
1021_r07c04f554p01.png,1021.png,R,398,490,312,412
1021_r07c04f554p01.png,1021.png,R,250,334,392,490
1021_r07c04f554p01.png,1021.png,R,602,736,2,130
1021_r07c04f554p01.png,1021.png,R,972,1066,248,346
1021_r07c04f554p01.png,1021.png,R,904,988,382,464
1021_r07c04f554p01.png,1021.png,R,940,1014,450,516
1021_r07c04f554p01.png,1021.png,R,986,1056,542,622
1021_r07c04f554p01.png,1021.png,R,1040,1078,430,524
1021_r07c04f554p01.png,1021.png,R,734,816,398,468
1021_r07c04f554p01.png,1021.png,R,568,638,242,298
1021_r07c04f554p01.png,1021.png,R,2,26,218,288
1021_r07c04f554p01.png,1021.png,R,192,270,182,252
1021_r07c04f554p01.png,1021.png,R,40,112,98,176
1021_r07c04f554p01.png,1021.png,R,322,382,372,466
1022_r07c04f555p01.png,1022.png,R,568,654,196,294
1022_r07c04f555p01.png,1022.png,R,512,584,28,100
1022_r07c04f555p01.png,1022.png,R,384,488,2,110
1022_r07c04f555p01.png,1022.png,R,246,322,22,100
1022_r07c04f555p01.png,1022.png,R,272,348,178,246
1022_r07c04f555p01.png,1022.png,R,20,98,218,296
1022_r07c04f555p01.png,1022.png,R,2,24,442,532
1022_r07c04f555p01.png,1022.png,R,142,204,426,512
1022_r07c04f555p01.png,1022.png,R,2,30,678,746
1022_r07c04f555p01.png,1022.png,R,26,126,950,1040
1022_r07c04f555p01.png,1022.png,R,268,338,786,856
1022_r07c04f555p01.png,1022.png,R,394,490,834,924
1022_r07c04f555p01.png,1022.png,R,358,440,900,976
1022_r07c04f555p01.png,1022.png,R,516,612,712,822
1022_r07c04f555p01.png,1022.png,R,608,694,796,878
1022_r07c04f555p01.png,1022.png,R,784,846,854,922
1022_r07c04f555p01.png,1022.png,R,942,1026,800,880
1022_r07c04f555p01.png,1022.png,R,796,896,514,602
1022_r07c04f555p01.png,1022.png,R,594,672,484,556
1022_r07c04f555p01.png,1022.png,R,766,818,204,248
1022_r07c04f555p01.png,1022.png,R,720,798,104,188
1022_r07c04f555p01.png,1022.png,R,874,938,178,242
1022_r07c04f555p01.png,1022.png,R,710,798,1042,1080
1022_r07c04f555p01.png,1022.png,R,552,630,1022,1080
1022_r07c04f555p01.png,1022.png,R,546,632,74,172
1022_r07c04f555p01.png,1022.png,R,880,938,940,1004
1022_r07c04f555p01.png,1022.png,R,692,762,192,268
1022_r07c04f555p01.png,1022.png,R,360,448,604,684
1023_r07c04f556p01.png,1023.png,R,14,106,224,314
1023_r07c04f556p01.png,1023.png,R,554,674,220,346
1023_r07c04f556p01.png,1023.png,R,664,742,252,330
1023_r07c04f556p01.png,1023.png,R,980,1080,2,84
1023_r07c04f556p01.png,1023.png,R,864,946,304,386
1023_r07c04f556p01.png,1023.png,R,930,992,352,422
1023_r07c04f556p01.png,1023.png,R,860,934,724,812
1023_r07c04f556p01.png,1023.png,R,934,1004,742,820
1023_r07c04f556p01.png,1023.png,R,90,176,50,134
1023_r07c04f556p01.png,1023.png,R,738,822,812,898
1023_r07c04f556p01.png,1023.png,R,300,398,1048,1080
1023_r07c04f556p01.png,1023.png,R,20,108,914,996
1023_r07c04f556p01.png,1023.png,R,78,162,658,740
1023_r07c04f556p01.png,1023.png,R,136,220,596,684
1023_r07c04f556p01.png,1023.png,R,352,434,560,656
1023_r07c04f556p01.png,1023.png,R,346,412,654,724
1023_r07c04f556p01.png,1023.png,R,348,398,496,566
1023_r07c04f556p01.png,1023.png,R,448,542,864,934
1023_r07c04f556p01.png,1023.png,R,460,534,440,504
1023_r07c04f556p01.png,1023.png,R,154,198,560,608
1023_r07c04f556p01.png,1023.png,R,640,720,938,1034
1024_r07c04f557p01.png,1024.png,R,246,330,352,440
1024_r07c04f557p01.png,1024.png,R,224,312,892,994
1024_r07c04f557p01.png,1024.png,R,300,372,812,890
1024_r07c04f557p01.png,1024.png,R,602,668,810,874
1024_r07c04f557p01.png,1024.png,R,594,660,752,812
1024_r07c04f557p01.png,1024.png,R,634,698,706,772
1024_r07c04f557p01.png,1024.png,R,578,666,618,700
1024_r07c04f557p01.png,1024.png,R,644,772,618,766
1024_r07c04f557p01.png,1024.png,R,588,672,332,408
1024_r07c04f557p01.png,1024.png,R,2,66,512,618
1024_r07c04f557p01.png,1024.png,R,814,896,266,340
1024_r07c04f557p01.png,1024.png,R,890,1004,266,376
1024_r07c04f557p01.png,1024.png,R,986,1080,260,366
1024_r07c04f557p01.png,1024.png,R,874,948,206,284
1024_r07c04f557p01.png,1024.png,R,916,998,176,234
1024_r07c04f557p01.png,1024.png,R,820,928,36,136
1024_r07c04f557p01.png,1024.png,R,2,32,2,54
1024_r07c04f557p01.png,1024.png,R,1014,1082,628,700
1024_r07c04f557p01.png,1024.png,R,1040,1082,682,760
1024_r07c04f557p01.png,1024.png,R,706,796,342,436
1024_r07c04f557p01.png,1024.png,R,1050,1080,404,478
1024_r07c04f557p01.png,1024.png,R,142,234,48,142
1024_r07c04f557p01.png,1024.png,R,98,182,8,64
1024_r07c04f557p01.png,1024.png,R,1012,1082,534,612
1025_r07c04f558p01.png,1025.png,R,784,898,1020,1080
1025_r07c04f558p01.png,1025.png,R,42,112,612,682
1025_r07c04f558p01.png,1025.png,R,248,342,426,518
1025_r07c04f558p01.png,1025.png,R,224,306,588,684
1025_r07c04f558p01.png,1025.png,R,262,352,780,854
1025_r07c04f558p01.png,1025.png,R,246,332,708,782
1025_r07c04f558p01.png,1025.png,R,362,434,894,968
1025_r07c04f558p01.png,1025.png,R,20,116,522,616
1025_r07c04f558p01.png,1025.png,R,430,524,838,936
1025_r07c04f558p01.png,1025.png,R,600,664,904,966
1025_r07c04f558p01.png,1025.png,R,750,844,586,684
1025_r07c04f558p01.png,1025.png,R,600,734,578,710
1025_r07c04f558p01.png,1025.png,R,700,764,266,330
1025_r07c04f558p01.png,1025.png,R,984,1056,402,470
1025_r07c04f558p01.png,1025.png,R,1062,1084,520,618
1025_r07c04f558p01.png,1025.png,R,2,22,688,756
1025_r07c04f558p01.png,1025.png,R,160,230,1048,1080
1025_r07c04f558p01.png,1025.png,R,304,376,1064,1080
1025_r07c04f558p01.png,1025.png,R,84,126,1048,1078
1025_r07c04f558p01.png,1025.png,R,536,620,2,52
